Red,Yellow,Green,TimeActive,Time
0,1,0,3,1:23:18
0,0,1,8,1:23:26
0,1,0,5,1:23:31
1,0,0,9,1:23:40
1,1,0,5,1:23:45
0,0,1,7,1:23:52
0,1,0,1,1:23:53
1,0,0,4,1:23:57
0,1,0,5,1:24:02
0,0,1,2,1:24:04
0,1,0,2,1:24:06
1,0,0,7,1:24:13
0,1,0,8,1:24:21
0,0,1,6,1:24:27
0,1,0,8,1:24:35
1,0,0,5,1:24:40
0,1,0,7,1:24:47
0,0,1,7,1:24:54
0,1,0,7,1:25:01
1,0,0,6,1:25:07
0,1,0,8,1:25:15
0,0,1,6,1:25:21
0,1,0,2,1:25:23
1,0,0,3,1:25:26
0,1,0,4,1:25:30
0,0,1,9,1:25:39
0,1,0,2,1:25:41
1,0,0,1,1:25:42
0,1,0,9,1:25:51
0,0,1,3,1:25:54
0,1,0,5,1:25:59
1,0,0,7,1:26:06
0,1,0,1,1:26:07
0,0,1,8,1:26:15
0,1,0,7,1:26:22
1,0,0,5,1:26:27
0,1,0,5,1:26:32
0,0,1,6,1:26:38
0,1,0,1,1:26:39
1,0,0,2,1:26:41
0,1,0,1,1:26:42
0,0,1,3,1:26:45
0,1,0,5,1:26:50
1,0,0,4,1:26:54
0,1,0,4,1:26:58
0,0,1,2,1:27:00
0,1,0,2,1:27:02
1,0,0,3,1:27:05
0,1,0,2,1:27:07
0,0,1,8,1:27:15
0,1,0,9,1:27:24
1,0,0,6,1:27:30
0,1,0,6,1:27:36
0,0,1,6,1:27:42
0,1,0,8,1:27:50
1,0,0,9,1:27:59
0,1,0,5,1:28:04
0,0,1,6,1:28:10
0,1,0,3,1:28:13
1,0,0,1,1:28:14
0,1,0,6,1:28:20
0,0,1,7,1:28:27
0,1,0,4,1:28:31
1,0,0,4,1:28:35
0,1,0,1,1:28:36
0,0,1,6,1:28:42
0,1,0,5,1:28:47
1,0,0,1,1:28:48
0,1,0,3,1:28:51
0,0,1,3,1:28:54
0,1,0,4,1:28:58
1,0,0,6,1:29:04
0,1,0,6,1:29:10
0,0,1,1,1:29:11
0,1,0,5,1:29:16
1,0,0,2,1:29:18
0,1,0,7,1:29:25
0,0,1,7,1:29:32
0,1,0,5,1:29:37
1,0,0,3,1:29:40
0,1,0,8,1:29:48
0,0,1,1,1:29:49
0,1,0,7,1:29:56
1,0,0,9,1:30:05
0,1,0,6,1:30:11
0,0,1,9,1:30:20
0,1,0,9,1:30:29
1,0,0,3,1:30:32
0,1,0,5,1:30:37
0,0,1,2,1:30:39
0,1,0,4,1:30:43
1,0,0,1,1:30:44
0,1,0,2,1:30:46
0,0,1,9,1:30:55
0,1,0,4,1:30:59
1,0,0,2,1:31:01
0,1,0,6,1:31:07
0,0,1,5,1:31:12
0,1,0,3,1:31:15
1,0,0,2,1:31:17
0,1,0,2,1:31:19
0,0,1,6,1:31:25
0,1,0,1,1:31:26
1,0,0,6,1:31:32
0,1,0,8,1:31:40
0,0,1,2,1:31:42
0,1,0,8,1:31:50
1,0,0,1,1:31:51
0,1,0,2,1:31:53
0,0,1,4,1:31:57
1,1,0,3,1:32:00
1,0,0,8,1:32:08
0,1,0,1,1:32:09
0,1,1,1,1:32:10
0,1,0,7,1:32:17
1,0,0,8,1:32:25
0,1,0,2,1:32:27
0,0,1,5,1:32:32
0,1,0,5,1:32:37
1,0,0,8,1:32:45
0,1,0,9,1:32:54
0,0,1,5,1:32:59
0,1,0,2,1:33:01
1,0,0,7,1:33:08
0,1,0,1,1:33:09
0,0,1,7,1:33:16
0,1,0,6,1:33:22
1,0,0,1,1:33:23
0,1,0,5,1:33:28
0,0,1,3,1:33:31
0,1,0,5,1:33:36
1,0,0,1,1:33:37
0,1,0,2,1:33:39
0,0,1,9,1:33:48
0,1,0,9,1:33:57
1,0,0,2,1:33:59
0,1,0,7,1:34:06
0,0,1,6,1:34:12
1,1,0,6,1:34:18
1,0,0,7,1:34:25
0,1,0,9,1:34:34
0,0,1,6,1:34:40
0,1,0,2,1:34:42
1,0,0,9,1:34:51
0,1,0,6,1:34:57
0,0,1,7,1:35:04
0,1,0,3,1:35:07
1,0,0,5,1:35:12
0,1,0,6,1:35:18
0,0,1,6,1:35:24
0,1,0,6,1:35:30
1,0,0,2,1:35:32
0,1,0,4,1:35:36
0,0,1,6,1:35:42
0,1,0,6,1:35:48
1,0,0,5,1:35:53
0,1,0,7,1:36:00
0,0,1,6,1:36:06
0,1,0,5,1:36:11
1,0,0,8,1:36:19
0,1,0,5,1:36:24
0,0,1,9,1:36:33
0,1,1,4,1:36:37
1,0,0,4,1:36:41
0,1,0,2,1:36:43
0,0,1,1,1:36:44
0,1,0,9,1:36:53
1,0,0,2,1:36:55
0,1,0,9,1:37:04
0,0,1,5,1:37:09
0,1,0,8,1:37:17
1,0,0,4,1:37:21
0,1,0,9,1:37:30
0,0,1,8,1:37:38
0,1,0,5,1:37:43
1,0,0,9,1:37:52
0,1,0,5,1:37:57
0,0,1,9,1:38:06
0,1,0,2,1:38:08
1,0,0,8,1:38:16
0,1,0,9,1:38:25
0,0,1,8,1:38:33
0,1,0,3,1:38:36
1,0,0,1,1:38:37
1,1,0,7,1:38:44
0,0,1,3,1:38:47
0,1,0,2,1:38:49
1,0,0,2,1:38:51
0,1,0,2,1:38:53
0,0,1,5,1:38:58
0,1,0,6,1:39:04
1,0,0,6,1:39:10
0,1,0,4,1:39:14
0,0,1,9,1:39:23
0,1,1,1,1:39:24
1,0,0,3,1:39:27
0,1,0,5,1:39:32
0,0,1,5,1:39:37
0,1,0,2,1:39:39
1,0,0,2,1:39:41
0,1,0,8,1:39:49
0,0,1,1,1:39:50
0,1,0,6,1:39:56
1,0,0,1,1:39:57
0,1,0,6,1:40:03
0,0,1,8,1:40:11
0,1,0,1,1:40:12
1,0,0,9,1:40:21
0,1,0,3,1:40:24
0,0,1,8,1:40:32
0,1,0,5,1:40:37
1,0,0,1,1:40:38
0,1,0,8,1:40:46
0,0,1,8,1:40:54
1,1,0,6,1:41:00
1,0,0,4,1:41:04
0,1,0,1,1:41:05
0,0,1,6,1:41:11
0,1,0,4,1:41:15
1,0,0,3,1:41:18
0,1,0,6,1:41:24
0,0,1,4,1:41:28
0,1,0,5,1:41:33
1,0,0,8,1:41:41
0,1,0,7,1:41:48
0,0,1,8,1:41:56
0,1,0,6,1:42:02
1,0,0,7,1:42:09
1,1,0,3,1:42:12
0,0,1,9,1:42:21
0,1,0,6,1:42:27
1,0,0,6,1:42:33
0,1,0,2,1:42:35
0,0,1,3,1:42:38
0,1,0,2,1:42:40
1,0,0,8,1:42:48
0,1,0,7,1:42:55
0,0,1,1,1:42:56
0,1,0,6,1:43:02
1,0,0,2,1:43:04
0,1,0,1,1:43:05
0,0,1,4,1:43:09
0,1,0,6,1:43:15
1,0,0,9,1:43:24
0,1,0,9,1:43:33
0,0,1,9,1:43:42
0,1,0,8,1:43:50
1,0,0,5,1:43:55
0,1,0,4,1:43:59
0,0,1,3,1:44:02
0,1,0,1,1:44:03
1,0,0,8,1:44:11
0,1,0,5,1:44:16
0,0,1,8,1:44:24
0,1,0,9,1:44:33
1,0,0,8,1:44:41
0,1,0,8,1:44:49
0,0,1,3,1:44:52
0,1,0,8,1:45:00
1,0,0,9,1:45:09
0,1,0,2,1:45:11
1,0,1,3,1:45:14
0,1,0,6,1:45:20
1,0,0,2,1:45:22
0,1,0,8,1:45:30
0,0,1,7,1:45:37
0,1,0,5,1:45:42
1,0,0,7,1:45:49
0,1,0,5,1:45:54
0,0,1,6,1:46:00
0,1,0,6,1:46:06
1,0,0,3,1:46:09
0,1,0,4,1:46:13
0,0,1,7,1:46:20
0,1,0,7,1:46:27
1,0,0,5,1:46:32
0,1,0,9,1:46:41
0,0,1,7,1:46:48
0,1,0,6,1:46:54
1,0,0,7,1:47:01
0,1,0,5,1:47:06
0,0,1,7,1:47:13
0,1,0,6,1:47:19
1,0,0,1,1:47:20
0,1,0,8,1:47:28
0,0,1,2,1:47:30
0,1,0,1,1:47:31
1,0,0,6,1:47:37
0,1,0,1,1:47:38
0,0,1,7,1:47:45
0,1,0,8,1:47:53
1,0,0,9,1:48:02
0,1,0,6,1:48:08
0,0,1,8,1:48:16
0,1,0,4,1:48:20
1,0,0,5,1:48:25
0,1,0,4,1:48:29
0,1,1,2,1:48:31
0,1,0,1,1:48:32
1,0,0,7,1:48:39
0,1,0,9,1:48:48
0,0,1,6,1:48:54
0,1,0,2,1:48:56
1,0,0,3,1:48:59
0,1,0,1,1:49:00
0,0,1,4,1:49:04
0,1,0,4,1:49:08
1,1,0,3,1:49:11
0,1,0,2,1:49:13
0,0,1,9,1:49:22
0,1,0,5,1:49:27
1,0,0,5,1:49:32
1,1,0,9,1:49:41
0,0,1,6,1:49:47
0,1,0,2,1:49:49
1,0,0,1,1:49:50
0,1,0,3,1:49:53
0,0,1,1,1:49:54
0,1,0,1,1:49:55
1,0,0,9,1:50:04
1,1,0,3,1:50:07
0,0,1,3,1:50:10
0,1,0,9,1:50:19
1,0,0,8,1:50:27
0,1,0,4,1:50:31
0,0,1,9,1:50:40
0,1,0,1,1:50:41
1,0,0,1,1:50:42
0,1,0,6,1:50:48
0,0,1,2,1:50:50
0,1,0,4,1:50:54
1,0,0,9,1:51:03
0,1,0,7,1:51:10
0,0,1,5,1:51:15
0,1,0,2,1:51:17
1,0,0,2,1:51:19
0,1,0,2,1:51:21
0,0,1,1,1:51:22
0,1,0,8,1:51:30
1,0,0,3,1:51:33
0,1,0,9,1:51:42
0,0,1,2,1:51:44
0,1,0,6,1:51:50
1,0,0,7,1:51:57
0,1,0,5,1:52:02
0,0,1,7,1:52:09
0,1,0,2,1:52:11
1,0,0,5,1:52:16
0,1,0,6,1:52:22
0,1,1,2,1:52:24
0,1,0,8,1:52:32
1,0,0,5,1:52:37
0,1,0,6,1:52:43
0,0,1,1,1:52:44
0,1,0,4,1:52:48
1,0,0,1,1:52:49
0,1,0,8,1:52:57
0,0,1,8,1:53:05
0,1,0,6,1:53:11
1,0,0,4,1:53:15
0,1,0,5,1:53:20
0,0,1,9,1:53:29
0,1,0,1,1:53:30
1,0,0,3,1:53:33
0,1,0,6,1:53:39
0,0,1,1,1:53:40
0,1,0,4,1:53:44
1,0,1,2,1:53:46
0,1,0,1,1:53:47
0,0,1,9,1:53:56
0,1,0,4,1:54:00
1,0,0,3,1:54:03
0,1,0,3,1:54:06
0,0,1,8,1:54:14
0,1,0,3,1:54:17
1,0,0,4,1:54:21
0,1,0,8,1:54:29
0,0,1,2,1:54:31
0,1,0,9,1:54:40
1,0,0,8,1:54:48
0,1,0,6,1:54:54
1,0,1,6,1:55:00
0,1,0,4,1:55:04
1,0,0,9,1:55:13
0,1,0,1,1:55:14
0,0,1,5,1:55:19
0,1,0,9,1:55:28
1,0,0,5,1:55:33
0,1,0,7,1:55:40
0,0,1,8,1:55:48
0,1,0,5,1:55:53
1,0,0,3,1:55:56
0,1,0,6,1:56:02
0,0,1,5,1:56:07
0,1,0,2,1:56:09
1,0,0,4,1:56:13
0,1,0,4,1:56:17
0,0,1,5,1:56:22
0,1,0,7,1:56:29
1,0,0,1,1:56:30
0,1,0,9,1:56:39
0,0,1,7,1:56:46
0,1,0,7,1:56:53
1,0,0,7,1:57:00
0,1,0,3,1:57:03
0,0,1,5,1:57:08
0,1,0,9,1:57:17
1,0,0,7,1:57:24
0,1,0,6,1:57:30
0,0,1,6,1:57:36
0,1,1,7,1:57:43
1,0,0,8,1:57:51
0,1,0,6,1:57:57
0,0,1,9,1:58:06
0,1,0,7,1:58:13
1,0,0,8,1:58:21
0,1,0,7,1:58:28
0,0,1,3,1:58:31
0,1,0,3,1:58:34
1,0,0,1,1:58:35
0,1,0,1,1:58:36
0,0,1,4,1:58:40
0,1,0,6,1:58:46
1,0,0,3,1:58:49
0,1,0,1,1:58:50
0,0,1,8,1:58:58
0,1,0,4,1:59:02
1,0,0,6,1:59:08
0,1,0,8,1:59:16
0,0,1,1,1:59:17
0,1,0,1,1:59:18
1,1,0,9,1:59:27
0,1,0,7,1:59:34
0,0,1,8,1:59:42
0,1,0,6,1:59:48
1,0,0,4,1:59:52
0,1,0,7,1:59:59
0,0,1,3,2:00:02
0,1,0,1,2:00:03
1,0,0,8,2:00:11
0,1,0,7,2:00:18
0,0,1,1,2:00:19
0,1,0,4,2:00:23
1,0,0,8,2:00:31
0,1,0,4,2:00:35
0,0,1,9,2:00:44
0,1,0,9,2:00:53
1,0,0,1,2:00:54
0,1,0,4,2:00:58
0,0,1,9,2:01:07
0,1,0,3,2:01:10
1,0,0,7,2:01:17
0,1,0,9,2:01:26
0,0,1,9,2:01:35
0,1,0,8,2:01:43
1,0,0,3,2:01:46
0,1,0,4,2:01:50
0,0,1,9,2:01:59
1,1,0,4,2:02:03
1,0,0,8,2:02:11
0,1,0,4,2:02:15
0,0,1,7,2:02:22
0,1,0,1,2:02:23
1,0,0,2,2:02:25
0,1,0,1,2:02:26
0,0,1,4,2:02:30
0,1,0,4,2:02:34
1,0,0,7,2:02:41
0,1,0,3,2:02:44
0,0,1,1,2:02:45
0,1,1,7,2:02:52
1,0,0,8,2:03:00
0,1,0,2,2:03:02
0,0,1,7,2:03:09
0,1,0,7,2:03:16
1,0,0,2,2:03:18
0,1,0,5,2:03:23
0,0,1,4,2:03:27
0,1,0,7,2:03:34
1,0,0,1,2:03:35
0,1,0,5,2:03:40
0,0,1,1,2:03:41
0,1,0,6,2:03:47
1,0,0,9,2:03:56
0,1,0,6,2:04:02
0,0,1,4,2:04:06
0,1,0,1,2:04:07
1,0,0,1,2:04:08
0,1,0,2,2:04:10
0,0,1,6,2:04:16
0,1,0,6,2:04:22
1,0,0,1,2:04:23
0,1,0,2,2:04:25
0,0,1,8,2:04:33
0,1,0,1,2:04:34
1,0,0,1,2:04:35
0,1,0,9,2:04:44
0,0,1,3,2:04:47
0,1,0,4,2:04:51
1,0,0,6,2:04:57
0,1,0,8,2:05:05
0,0,1,6,2:05:11
0,1,0,9,2:05:20
1,0,0,3,2:05:23
0,1,1,5,2:05:28
0,0,1,8,2:05:36
0,1,0,2,2:05:38
1,0,0,9,2:05:47
1,1,0,9,2:05:56
0,0,1,4,2:06:00
0,1,0,7,2:06:07
1,0,0,4,2:06:11
0,1,0,6,2:06:17
1,0,1,1,2:06:18
0,1,0,6,2:06:24
1,0,0,6,2:06:30
0,1,0,6,2:06:36
0,0,1,5,2:06:41
0,1,0,2,2:06:43
1,0,0,2,2:06:45
0,1,0,3,2:06:48
0,0,1,4,2:06:52
0,1,0,2,2:06:54
1,0,0,9,2:07:03
0,1,0,3,2:07:06
0,0,1,2,2:07:08
0,1,0,7,2:07:15
1,0,0,4,2:07:19
0,1,0,7,2:07:26
0,0,1,9,2:07:35
0,1,0,9,2:07:44
1,0,0,2,2:07:46
0,1,0,1,2:07:47
0,0,1,7,2:07:54
0,1,0,2,2:07:56
1,0,0,2,2:07:58
0,1,0,4,2:08:02
0,0,1,5,2:08:07
0,1,0,2,2:08:09
1,0,0,5,2:08:14
0,1,0,2,2:08:16
0,0,1,9,2:08:25
0,1,0,5,2:08:30
1,0,0,7,2:08:37
0,1,0,2,2:08:39
0,0,1,6,2:08:45
0,1,0,1,2:08:46
1,0,0,8,2:08:54
0,1,0,2,2:08:56
0,0,1,8,2:09:04
0,1,0,1,2:09:05
1,0,0,5,2:09:10
0,1,0,9,2:09:19
0,0,1,1,2:09:20
0,1,0,5,2:09:25
1,0,0,4,2:09:29
0,1,0,4,2:09:33
1,0,1,2,2:09:35
0,1,0,9,2:09:44
1,0,0,7,2:09:51
0,1,0,8,2:09:59
1,0,1,9,2:10:08
0,1,0,7,2:10:15
1,0,0,9,2:10:24
0,1,0,6,2:10:30
0,0,1,9,2:10:39
0,1,0,2,2:10:41
1,0,0,7,2:10:48
0,1,0,9,2:10:57
0,0,1,4,2:11:01
0,1,0,8,2:11:09
1,0,0,5,2:11:14
0,1,0,8,2:11:22
0,0,1,9,2:11:31
0,1,0,6,2:11:37
1,0,0,4,2:11:41
0,1,0,9,2:11:50
0,0,1,5,2:11:55
0,1,0,4,2:11:59
1,0,0,2,2:12:01
0,1,0,7,2:12:08
0,0,1,8,2:12:16
0,1,0,2,2:12:18
1,0,0,4,2:12:22
0,1,0,7,2:12:29
0,0,1,9,2:12:38
0,1,0,8,2:12:46
1,0,0,3,2:12:49
0,1,0,2,2:12:51
0,0,1,7,2:12:58
0,1,0,5,2:13:03
1,0,0,5,2:13:08
0,1,0,8,2:13:16
0,0,1,1,2:13:17
0,1,0,5,2:13:22
1,0,0,8,2:13:30
1,1,0,5,2:13:35
0,0,1,8,2:13:43
0,1,0,1,2:13:44
1,0,0,9,2:13:53
0,1,0,7,2:14:00
0,0,1,1,2:14:01
0,1,0,5,2:14:06
1,0,0,4,2:14:10
0,1,0,3,2:14:13
0,0,1,8,2:14:21
0,1,0,5,2:14:26
1,0,0,6,2:14:32
0,1,0,5,2:14:37
0,0,1,8,2:14:45
0,1,0,5,2:14:50
1,0,0,6,2:14:56
0,1,0,1,2:14:57
0,0,1,7,2:15:04
0,1,0,7,2:15:11
1,0,0,2,2:15:13
0,1,0,8,2:15:21
0,0,1,1,2:15:22
0,1,0,5,2:15:27
1,0,0,7,2:15:34
0,1,0,3,2:15:37
0,0,1,5,2:15:42
0,1,0,7,2:15:49
1,0,0,4,2:15:53
0,1,0,6,2:15:59
0,0,1,4,2:16:03
0,1,0,6,2:16:09
1,0,0,9,2:16:18
0,1,0,7,2:16:25
0,0,1,4,2:16:29
0,1,0,9,2:16:38
1,0,0,7,2:16:45
0,1,0,1,2:16:46
0,0,1,3,2:16:49
0,1,0,8,2:16:57
1,0,0,1,2:16:58
0,1,0,3,2:17:01
0,0,1,5,2:17:06
0,1,0,1,2:17:07
1,0,0,8,2:17:15
0,1,0,3,2:17:18
0,0,1,7,2:17:25
0,1,0,7,2:17:32
1,0,0,8,2:17:40
0,1,0,4,2:17:44
0,1,1,1,2:17:45
0,1,0,5,2:17:50
1,0,0,3,2:17:53
0,1,0,1,2:17:54
0,0,1,4,2:17:58
0,1,0,6,2:18:04
1,0,1,7,2:18:11
0,1,0,9,2:18:20
0,0,1,9,2:18:29
0,1,0,9,2:18:38
1,0,0,1,2:18:39
0,1,0,9,2:18:48
0,0,1,6,2:18:54
0,1,0,5,2:18:59
1,0,0,9,2:19:08
0,1,0,6,2:19:14
0,0,1,7,2:19:21
0,1,0,5,2:19:26
1,0,0,3,2:19:29
0,1,0,7,2:19:36
0,0,1,9,2:19:45
0,1,0,2,2:19:47
1,0,0,5,2:19:52
0,1,0,7,2:19:59
0,0,1,5,2:20:04
0,1,0,6,2:20:10
1,0,0,3,2:20:13
0,1,0,2,2:20:15
0,0,1,1,2:20:16
0,1,0,1,2:20:17
1,0,0,9,2:20:26
0,1,0,1,2:20:27
0,0,1,7,2:20:34
0,1,0,1,2:20:35
1,0,0,4,2:20:39
0,1,0,8,2:20:47
0,0,1,7,2:20:54
0,1,0,3,2:20:57
1,0,0,9,2:21:06
0,1,0,1,2:21:07
0,0,1,7,2:21:14
0,1,0,6,2:21:20
1,0,0,9,2:21:29
0,1,0,3,2:21:32
0,0,1,6,2:21:38
0,1,0,1,2:21:39
1,0,0,2,2:21:41
0,1,0,4,2:21:45
0,0,1,6,2:21:51
0,1,0,2,2:21:53
1,0,0,3,2:21:56
0,1,0,3,2:21:59
0,0,1,6,2:22:05
0,1,0,5,2:22:10
1,0,0,2,2:22:12
0,1,0,3,2:22:15
0,0,1,3,2:22:18
0,1,0,9,2:22:27
1,0,0,5,2:22:32
0,1,0,6,2:22:38
0,0,1,7,2:22:45
0,1,0,9,2:22:54
1,0,0,2,2:22:56
0,1,0,2,2:22:58
0,0,1,5,2:23:03
0,1,0,7,2:23:10
1,1,0,3,2:23:13
0,1,0,1,2:23:14
0,0,1,1,2:23:15
0,1,0,9,2:23:24
1,0,0,6,2:23:30
0,1,0,8,2:23:38
0,0,1,8,2:23:46
0,1,0,5,2:23:51
1,0,1,7,2:23:58
0,1,0,8,2:24:06
0,0,1,5,2:24:11
0,1,0,3,2:24:14
1,0,0,5,2:24:19
0,1,0,4,2:24:23
0,0,1,8,2:24:31
0,1,0,4,2:24:35
1,0,0,6,2:24:41
0,1,0,8,2:24:49
0,0,1,9,2:24:58
0,1,0,7,2:25:05
1,0,1,8,2:25:13
0,1,0,3,2:25:16
0,0,1,8,2:25:24
0,1,0,4,2:25:28
1,0,0,8,2:25:36
0,1,0,6,2:25:42
0,0,1,4,2:25:46
0,1,0,7,2:25:53
1,0,0,3,2:25:56
0,1,0,3,2:25:59
0,0,1,3,2:26:02
0,1,0,7,2:26:09
1,0,0,8,2:26:17
0,1,0,5,2:26:22
0,0,1,3,2:26:25
0,1,0,9,2:26:34
1,0,0,3,2:26:37
0,1,0,8,2:26:45
0,0,1,1,2:26:46
0,1,0,5,2:26:51
1,0,0,7,2:26:58
0,1,0,2,2:27:00
0,0,1,1,2:27:01
0,1,0,9,2:27:10
1,0,0,2,2:27:12
0,1,0,7,2:27:19
0,0,1,5,2:27:24
0,1,0,9,2:27:33
1,0,0,9,2:27:42
0,1,0,7,2:27:49
0,0,1,7,2:27:56
0,1,0,6,2:28:02
1,0,0,4,2:28:06
0,1,0,3,2:28:09
0,0,1,9,2:28:18
0,1,0,4,2:28:22
1,0,0,5,2:28:27
0,1,0,9,2:28:36
0,0,1,9,2:28:45
0,1,0,3,2:28:48
1,0,0,7,2:28:55
0,1,0,3,2:28:58
0,0,1,9,2:29:07
0,1,0,5,2:29:12
1,0,0,4,2:29:16
0,1,0,3,2:29:19
0,0,1,2,2:29:21
0,1,0,6,2:29:27
1,0,0,5,2:29:32
0,1,0,1,2:29:33
0,0,1,7,2:29:40
0,1,0,2,2:29:42
1,0,0,7,2:29:49
0,1,0,2,2:29:51
0,0,1,3,2:29:54
0,1,0,5,2:29:59
1,0,0,5,2:30:04
0,1,0,1,2:30:05
0,0,1,2,2:30:07
0,1,0,9,2:30:16
1,0,0,2,2:30:18
0,1,0,8,2:30:26
0,0,1,8,2:30:34
1,1,0,3,2:30:37
1,0,0,9,2:30:46
0,1,1,2,2:30:48
0,0,1,5,2:30:53
0,1,0,2,2:30:55
1,0,0,4,2:30:59
0,1,0,5,2:31:04
0,1,1,5,2:31:09
0,1,0,7,2:31:16
1,0,1,9,2:31:25
0,1,0,9,2:31:34
0,0,1,5,2:31:39
0,1,0,8,2:31:47
1,0,0,6,2:31:53
0,1,0,3,2:31:56
0,0,1,1,2:31:57
0,1,0,8,2:32:05
1,0,0,8,2:32:13
0,1,0,7,2:32:20
0,0,1,4,2:32:24
0,1,0,7,2:32:31
1,0,0,6,2:32:37
0,1,0,6,2:32:43
0,0,1,9,2:32:52
0,1,0,7,2:32:59
1,0,0,6,2:33:05
0,1,0,3,2:33:08
0,0,1,2,2:33:10
0,1,0,3,2:33:13
1,0,0,9,2:33:22
0,1,0,2,2:33:24
0,0,1,4,2:33:28
0,1,0,7,2:33:35
1,0,0,8,2:33:43
0,1,0,6,2:33:49
0,0,1,8,2:33:57
0,1,0,1,2:33:58
1,0,0,2,2:34:00
0,1,0,9,2:34:09
0,0,1,1,2:34:10
0,1,0,6,2:34:16
1,0,0,1,2:34:17
0,1,0,3,2:34:20
0,0,1,8,2:34:28
0,1,0,9,2:34:37
1,0,0,1,2:34:38
0,1,0,5,2:34:43
0,1,1,6,2:34:49
0,1,0,4,2:34:53
1,0,0,8,2:35:01
0,1,0,2,2:35:03
0,0,1,2,2:35:05
0,1,0,5,2:35:10
1,0,0,3,2:35:13
0,1,0,1,2:35:14
0,0,1,3,2:35:17
0,1,0,2,2:35:19
1,0,0,5,2:35:24
0,1,0,3,2:35:27
1,0,1,8,2:35:35
0,1,0,2,2:35:37
1,0,0,8,2:35:45
0,1,0,2,2:35:47
0,0,1,5,2:35:52
0,1,0,6,2:35:58
1,0,0,8,2:36:06
0,1,0,7,2:36:13
0,0,1,4,2:36:17
0,1,0,5,2:36:22
1,0,0,6,2:36:28
0,1,0,9,2:36:37
0,0,1,1,2:36:38
0,1,0,7,2:36:45
1,0,0,7,2:36:52
0,1,0,6,2:36:58
0,0,1,1,2:36:59
0,1,0,8,2:37:07
1,0,0,8,2:37:15
0,1,0,3,2:37:18
0,0,1,9,2:37:27
0,1,1,5,2:37:32
1,0,0,3,2:37:35
0,1,0,5,2:37:40
0,0,1,4,2:37:44
0,1,0,4,2:37:48
1,0,0,6,2:37:54
0,1,0,6,2:38:00
0,0,1,5,2:38:05
0,1,0,6,2:38:11
1,0,0,3,2:38:14
0,1,0,4,2:38:18
0,0,1,9,2:38:27
0,1,1,7,2:38:34
1,0,0,9,2:38:43
0,1,0,5,2:38:48
0,0,1,8,2:38:56
0,1,0,2,2:38:58
1,0,0,5,2:39:03
0,1,0,1,2:39:04
0,0,1,4,2:39:08
0,1,0,2,2:39:10
1,0,0,4,2:39:14
0,1,0,2,2:39:16
0,0,1,4,2:39:20
0,1,0,9,2:39:29
1,0,0,1,2:39:30
0,1,0,3,2:39:33
0,0,1,3,2:39:36
0,1,0,3,2:39:39
1,0,0,8,2:39:47
0,1,0,2,2:39:49
1,0,1,5,2:39:54
0,1,0,1,2:39:55
1,0,0,7,2:40:02
0,1,0,9,2:40:11
0,1,1,4,2:40:15
0,1,0,6,2:40:21
1,0,0,8,2:40:29
0,1,0,5,2:40:34
0,0,1,8,2:40:42
0,1,0,3,2:40:45
1,0,1,5,2:40:50
0,1,0,2,2:40:52
0,0,1,8,2:41:00
0,1,0,7,2:41:07
1,0,0,4,2:41:11
0,1,0,8,2:41:19
0,0,1,2,2:41:21
1,1,0,1,2:41:22
1,0,0,3,2:41:25
0,1,0,3,2:41:28
0,0,1,1,2:41:29
0,1,0,9,2:41:38
1,0,0,4,2:41:42
0,1,0,8,2:41:50
0,0,1,1,2:41:51
0,1,0,1,2:41:52
1,0,0,2,2:41:54
0,1,0,2,2:41:56
0,0,1,5,2:42:01
0,1,0,4,2:42:05
1,0,0,3,2:42:08
0,1,0,2,2:42:10
0,0,1,8,2:42:18
0,1,0,1,2:42:19
1,0,0,7,2:42:26
0,1,0,2,2:42:28
0,0,1,6,2:42:34
0,1,0,6,2:42:40
1,0,0,5,2:42:45
0,1,0,4,2:42:49
0,0,1,2,2:42:51
0,1,0,6,2:42:57
1,0,0,6,2:43:03
0,1,0,4,2:43:07
0,0,1,1,2:43:08
0,1,0,6,2:43:14
1,0,0,6,2:43:20
0,1,0,2,2:43:22
0,0,1,3,2:43:25
0,1,0,7,2:43:32
1,0,0,2,2:43:34
0,1,0,7,2:43:41
0,0,1,4,2:43:45
0,1,0,3,2:43:48
1,0,0,1,2:43:49
0,1,0,8,2:43:57
0,0,1,7,2:44:04
0,1,0,6,2:44:10
1,0,0,3,2:44:13
0,1,0,8,2:44:21
0,0,1,2,2:44:23
0,1,0,7,2:44:30
1,0,0,8,2:44:38
0,1,0,3,2:44:41
0,0,1,1,2:44:42
0,1,0,4,2:44:46
1,0,0,7,2:44:53
0,1,0,2,2:44:55
0,0,1,1,2:44:56
0,1,0,4,2:45:00
1,0,0,5,2:45:05
0,1,0,2,2:45:07
0,0,1,5,2:45:12
0,1,0,3,2:45:15
1,0,0,2,2:45:17
0,1,0,5,2:45:22
0,0,1,1,2:45:23
0,1,0,5,2:45:28
1,0,0,8,2:45:36
0,1,0,6,2:45:42
0,0,1,3,2:45:45
0,1,0,8,2:45:53
1,0,0,1,2:45:54
0,1,0,8,2:46:02
1,0,1,2,2:46:04
1,1,0,4,2:46:08
1,0,0,6,2:46:14
0,1,0,4,2:46:18
0,0,1,5,2:46:23
0,1,0,1,2:46:24
1,0,0,2,2:46:26
0,1,0,3,2:46:29
0,0,1,3,2:46:32
